text_id	word_id	ngram_surprisal_context_0	ngram_surprisal_context_1	ngram_surprisal_context_2	ngram_surprisal_context_3	ngram_surprisal_context_4	context_limited_surprisal_context_1	context_limited_surprisal_context_2	context_limited_surprisal_context_4	ref_token	time	nItem	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len	prev_ngram_surprisal_context_0	prev2_ngram_surprisal_context_0	prev3_ngram_surprisal_context_0	prev_ngram_surprisal_context_1	prev2_ngram_surprisal_context_1	prev3_ngram_surprisal_context_1	prev_ngram_surprisal_context_2	prev2_ngram_surprisal_context_2	prev3_ngram_surprisal_context_2	prev_ngram_surprisal_context_3	prev2_ngram_surprisal_context_3	prev3_ngram_surprisal_context_3	prev_ngram_surprisal_context_4	prev2_ngram_surprisal_context_4	prev3_ngram_surprisal_context_4	prev_context_limited_surprisal_context_1	prev2_context_limited_surprisal_context_1	prev3_context_limited_surprisal_context_1	prev_context_limited_surprisal_context_2	prev2_context_limited_surprisal_context_2	prev3_context_limited_surprisal_context_2	prev_context_limited_surprisal_context_4	prev2_context_limited_surprisal_context_4	prev3_context_limited_surprisal_context_4
1	10	6.180043335474942	5.730238271924236	5.983889525224099	5.66091590776147	5.799791710763024	5.623769760131836	5.721451759338379	5.765063285827637	you	339.8941176470588	88.0	11.505895492205015	3.0	you	1.4279281198978424	1.1131017	8.02623176574707	England,	of	North	3.180783491465263	4.823591644642875	4.591399103403091	3.1798093	4.8613467	4.553899	8.241907119750977	3.45307731628418	7.252773284912109	8.0	2.0	5.0	12.127810568261513	4.292016832781936	9.789870904622248	9.636920413168804	4.928009503402272	7.786749797486824	3.4600723819963264	4.249651434097661	7.556304292156785	2.5445122226133243	3.677863070263518	4.891811254355347	3.805042340656814	3.949318790171843	5.149885596654676	10.236957550048828	3.453280448913574	8.16537094116211	4.111984252929688	4.2113938331604	6.819002151489258	3.688722610473633	5.259391784667969	5.10675859451294
1	11	7.2519393590459025	4.767025940623093	3.325095475496097	3.2935193678639663	2.1400661634962708	5.16970682144165	3.5105526447296143	3.268519878387451	would	339.3837209302326	87.0	8.177720811390182	5.0	would	0.6225391770713031	0.9335743	7.081531047821045	you	England,	of	1.4279281198978424	3.180783491465263	4.823591644642875	1.1131017	3.1798093	4.8613467	8.02623176574707	8.241907119750977	3.45307731628418	3.0	8.0	2.0	6.180043335474942	12.127810568261513	4.292016832781936	5.730238271924236	9.636920413168804	4.928009503402272	5.983889525224099	3.4600723819963264	4.249651434097661	5.66091590776147	2.5445122226133243	3.677863070263518	5.799791710763024	3.805042340656814	3.949318790171843	5.623769760131836	10.236957550048828	3.453280448913574	5.721451759338379	4.111984252929688	4.2113938331604	5.765063285827637	3.688722610473633	5.259391784667969
1	12	8.733874234824988	5.131923407634337	5.210184795348516	4.390325437488577	2.772588722239781	5.482709884643555	6.290217399597168	6.240213394165039	come	319.08045977011494	87.0	-14.389117952831654	4.0	come	4.271491728373803	4.275296	8.928882598876953	would	you	England,	0.6225391770713031	1.4279281198978424	3.180783491465263	0.9335743	1.1131017	3.1798093	7.081531047821045	8.02623176574707	8.241907119750977	5.0	3.0	8.0	7.2519393590459025	6.180043335474942	12.127810568261513	4.767025940623093	5.730238271924236	9.636920413168804	3.325095475496097	5.983889525224099	3.4600723819963264	3.2935193678639663	5.66091590776147	2.5445122226133243	2.1400661634962708	5.799791710763024	3.805042340656814	5.16970682144165	5.623769760131836	10.236957550048828	3.5105526447296143	5.721451759338379	4.111984252929688	3.268519878387451	5.765063285827637	3.688722610473633
1	13	4.488232625955209	1.772624458775276	1.644462829503052	1.7034737404262543	0.4054651081081645	2.318743705749512	1.9921916723251345	1.2551696300506592	to	325.8372093023256	87.0	-8.431127280312563	2.0	to	2.208944644778967	2.2057943	4.020755767822266	come	would	you	4.271491728373803	0.6225391770713031	1.4279281198978424	4.275296	0.9335743	1.1131017	8.928882598876953	7.081531047821045	8.02623176574707	4.0	5.0	3.0	8.733874234824988	7.2519393590459025	6.180043335474942	5.131923407634337	4.767025940623093	5.730238271924236	5.210184795348516	3.325095475496097	5.983889525224099	4.390325437488577	3.2935193678639663	5.66091590776147	2.772588722239781	2.1400661634962708	5.799791710763024	5.482709884643555	5.16970682144165	5.623769760131836	6.290217399597168	3.5105526447296143	5.721451759338379	6.240213394165039	3.268519878387451	5.765063285827637
1	14	4.673564032665624	3.612790283972654	2.9578866676896656	3.1120574748678926	3.183733116275091	3.542987108230591	3.028047800064087	2.75290584564209	a	319.5542168674699	85.0	-12.629378412424462	1.0	a	1.827927284582984	1.8317537	3.986282348632813	to	come	would	2.208944644778967	4.271491728373803	0.6225391770713031	2.2057943	4.275296	0.9335743	4.020755767822266	8.928882598876953	7.081531047821045	2.0	4.0	5.0	4.488232625955209	8.733874234824988	7.2519393590459025	1.772624458775276	5.131923407634337	4.767025940623093	1.644462829503052	5.210184795348516	3.325095475496097	1.7034737404262543	4.390325437488577	3.2935193678639663	0.4054651081081645	2.772588722239781	2.1400661634962708	2.318743705749512	5.482709884643555	5.16970682144165	1.9921916723251345	6.290217399597168	3.5105526447296143	1.2551696300506592	6.240213394165039	3.268519878387451
1	15	12.01790894363164	10.33661235119136	10.269041322159463	8.77687988170529	8.433086682119239	11.3141450881958	11.102560997009276	10.319109916687012	valley	317.2117647058824	86.0	-18.67709614923212	6.0	valley	6.893615663051605	6.8189554	8.714256286621094	a	to	come	1.827927284582984	2.208944644778967	4.271491728373803	1.8317537	2.2057943	4.275296	3.986282348632813	4.020755767822266	8.928882598876953	1.0	2.0	4.0	4.673564032665624	4.488232625955209	8.733874234824988	3.612790283972654	1.772624458775276	5.131923407634337	2.9578866676896656	1.644462829503052	5.210184795348516	3.1120574748678926	1.7034737404262543	4.390325437488577	3.183733116275091	0.4054651081081645	2.772588722239781	3.542987108230591	2.318743705749512	5.482709884643555	3.028047800064087	1.9921916723251345	6.290217399597168	2.75290584564209	1.2551696300506592	6.240213394165039
1	16	5.3544595425442445	4.623172225371803	3.571503361388228	3.220613444766741	3.332204510175204	4.104863166809082	2.969350576400757	2.88179874420166	that	293.32142857142856	86.0	-43.094063053563865	4.0	that	2.884775652550161	2.9463992	5.288764953613281	valley	a	to	6.893615663051605	1.827927284582984	2.208944644778967	6.8189554	1.8317537	2.2057943	8.714256286621094	3.986282348632813	4.020755767822266	6.0	1.0	2.0	12.01790894363164	4.673564032665624	4.488232625955209	10.33661235119136	3.612790283972654	1.772624458775276	10.269041322159463	2.9578866676896656	1.644462829503052	8.77687988170529	3.1120574748678926	1.7034737404262543	8.433086682119239	3.183733116275091	0.4054651081081645	11.3141450881958	3.542987108230591	2.318743705749512	11.102560997009276	3.028047800064087	1.9921916723251345	10.319109916687012	2.75290584564209	1.2551696300506592
1	17	5.228227253654438	3.6161707690123706	2.752371930514406	2.255591559530715	3.0019628233046274	3.969313144683838	2.537041664123535	2.021372079849243	is	311.4404761904762	87.0	-21.37380910486437	2.0	is	1.6229754872620106	1.6315199	4.873861312866211	that	valley	a	2.884775652550161	6.893615663051605	1.827927284582984	2.9463992	6.8189554	1.8317537	5.288764953613281	8.714256286621094	3.986282348632813	4.0	6.0	1.0	5.3544595425442445	12.01790894363164	4.673564032665624	4.623172225371803	10.33661235119136	3.612790283972654	3.571503361388228	10.269041322159463	2.9578866676896656	3.220613444766741	8.77687988170529	3.1120574748678926	3.332204510175204	8.433086682119239	3.183733116275091	4.104863166809082	11.3141450881958	3.542987108230591	2.969350576400757	11.102560997009276	3.028047800064087	2.88179874420166	10.319109916687012	2.75290584564209
1	18	11.644479925999375	8.659350208232313	8.354135903278657	3.695110003864572	3.1267605359603947	9.861480712890623	8.920589447021484	4.596494197845459	surrounded	337.04651162790697	86.0	3.9007977224543886	10.0	surrounded	4.839031323324889	4.8398657	10.22230339050293	is	that	valley	1.6229754872620106	2.884775652550161	6.893615663051605	1.6315199	2.9463992	6.8189554	4.873861312866211	5.288764953613281	8.714256286621094	2.0	4.0	6.0	5.228227253654438	5.3544595425442445	12.01790894363164	3.6161707690123706	4.623172225371803	10.33661235119136	2.752371930514406	3.571503361388228	10.269041322159463	2.255591559530715	3.220613444766741	8.77687988170529	3.0019628233046274	3.332204510175204	8.433086682119239	3.969313144683838	4.104863166809082	11.3141450881958	2.537041664123535	2.969350576400757	11.102560997009276	2.021372079849243	2.88179874420166	10.319109916687012
1	19	6.085729837705031	0.3072327218294699	0.1106808402291648	0.0776693491296693	0.0281708769666964	3.781886100769043	0.1276090443134308	0.0685603097081184	by	331.6341463414634	85.0	-0.2449344144878864	2.0	by	0.0913097333395853	0.09474705	5.016783714294434	surrounded	is	that	4.839031323324889	1.6229754872620106	2.884775652550161	4.8398657	1.6315199	2.9463992	10.22230339050293	4.873861312866211	5.288764953613281	10.0	2.0	4.0	11.644479925999375	5.228227253654438	5.3544595425442445	8.659350208232313	3.6161707690123706	4.623172225371803	8.354135903278657	2.752371930514406	3.571503361388228	3.695110003864572	2.255591559530715	3.220613444766741	3.1267605359603947	3.0019628233046274	3.332204510175204	9.861480712890623	3.969313144683838	4.104863166809082	8.920589447021484	2.537041664123535	2.969350576400757	4.596494197845459	2.021372079849243	2.88179874420166
1	20	15.467789936073016	15.98118201814541	11.319172012347533	11.064385827288516	8.171034189205482	14.874749183654783	11.430221557617188	11.93652629852295	moors	363.144578313253	86.0	31.693040355793965	5.0	moors	9.768159955739977	9.1154995	13.0925931930542	by	surrounded	is	0.0913097333395853	4.839031323324889	1.6229754872620106	0.09474705	4.8398657	1.6315199	5.016783714294434	10.22230339050293	4.873861312866211	2.0	10.0	2.0	6.085729837705031	11.644479925999375	5.228227253654438	0.3072327218294699	8.659350208232313	3.6161707690123706	0.1106808402291648	8.354135903278657	2.752371930514406	0.0776693491296693	3.695110003864572	2.255591559530715	0.0281708769666964	3.1267605359603947	3.0019628233046274	3.781886100769043	9.861480712890623	3.969313144683838	0.1276090443134308	8.920589447021484	2.537041664123535	0.0685603097081184	4.596494197845459	2.021372079849243
1	21	5.9115385532608045	5.064407553539261	3.506557897319982	2.302585092994046	0.916290731874155	4.074461936950684	4.259689331054688	4.835042953491211	as	371.54761904761904	87.0	38.62001739665048	2.0	as	5.368168963119388	6.011646	4.889190673828125	moors	by	surrounded	9.768159955739977	0.0913097333395853	4.839031323324889	9.1154995	0.09474705	4.8398657	13.0925931930542	5.016783714294434	10.22230339050293	5.0	2.0	10.0	15.467789936073016	6.085729837705031	11.644479925999375	15.98118201814541	0.3072327218294699	8.659350208232313	11.319172012347533	0.1106808402291648	8.354135903278657	11.064385827288516	0.0776693491296693	3.695110003864572	8.171034189205482	0.0281708769666964	3.1267605359603947	14.874749183654783	3.781886100769043	9.861480712890623	11.430221557617188	0.1276090443134308	8.920589447021484	11.93652629852295	0.0685603097081184	4.596494197845459
1	22	8.27510189119042	6.434884135844541	5.44673737166631	0.4054651081081645	0.4054651081081645	7.166967391967773	6.770068168640137	5.885263442993164	high	350.26506024096386	86.0	20.656055865880763	4.0	high	4.8437344413250685	4.8512716	7.331916809082031	as	moors	by	5.368168963119388	9.768159955739977	0.0913097333395853	6.011646	9.1154995	0.09474705	4.889190673828125	13.0925931930542	5.016783714294434	2.0	5.0	2.0	5.9115385532608045	15.467789936073016	6.085729837705031	5.064407553539261	15.98118201814541	0.3072327218294699	3.506557897319982	11.319172012347533	0.1106808402291648	2.302585092994046	11.064385827288516	0.0776693491296693	0.916290731874155	8.171034189205482	0.0281708769666964	4.074461936950684	14.874749183654783	3.781886100769043	4.259689331054688	11.430221557617188	0.1276090443134308	4.835042953491211	11.93652629852295	0.0685603097081184
1	23	5.9115385532608045	4.461713393883748	0.516771677722156	-0.0	-0.0	4.965346813201904	0.4788290858268738	0.0839580819010734	as	358.6363636363636	83.0	29.73858856338179	2.0	as	0.0355094028636813	0.036490384	4.889190673828125	high	as	moors	4.8437344413250685	5.368168963119388	9.768159955739977	4.8512716	6.011646	9.1154995	7.331916809082031	4.889190673828125	13.0925931930542	4.0	2.0	5.0	8.27510189119042	5.9115385532608045	15.467789936073016	6.434884135844541	5.064407553539261	15.98118201814541	5.44673737166631	3.506557897319982	11.319172012347533	0.4054651081081645	2.302585092994046	11.064385827288516	0.4054651081081645	0.916290731874155	8.171034189205482	7.166967391967773	4.074461936950684	14.874749183654783	6.770068168640137	4.259689331054688	11.430221557617188	5.885263442993164	4.835042953491211	11.93652629852295
1	24	13.696744122385546	14.04394871505675	9.540817602091924	9.74844466446461	-0.0	13.746623992919922	12.628296852111816	9.482667922973633	mountains.	393.1898734177215	84.0	63.73420205417799	10.0	mountains.	5.938764229416847	5.8634877	9.57992458343506	as	high	as	0.0355094028636813	4.8437344413250685	5.368168963119388	0.036490384	4.8512716	6.011646	4.889190673828125	7.331916809082031	4.889190673828125	2.0	4.0	2.0	5.9115385532608045	8.27510189119042	5.9115385532608045	4.461713393883748	6.434884135844541	5.064407553539261	0.516771677722156	5.44673737166631	3.506557897319982	-0.0	0.4054651081081645	2.302585092994046	-0.0	0.4054651081081645	0.916290731874155	4.965346813201904	7.166967391967773	4.074461936950684	0.4788290858268738	6.770068168640137	4.259689331054688	0.0839580819010734	5.885263442993164	4.835042953491211
1	25	7.53376287622924	3.1780445633232617	3.581100557591828	3.295836866004329	2.961830721878309	3.3362696170806885	3.238877296447754	3.167004346847534	It	354.1481481481481	84.0	21.504732380448687	2.0	It	2.447297770529985	2.4682212	5.568137168884277	mountains.	as	high	5.938764229416847	0.0355094028636813	4.8437344413250685	5.8634877	0.036490384	4.8512716	9.57992458343506	4.889190673828125	7.331916809082031	10.0	2.0	4.0	13.696744122385546	5.9115385532608045	8.27510189119042	14.04394871505675	4.461713393883748	6.434884135844541	9.540817602091924	0.516771677722156	5.44673737166631	9.74844466446461	-0.0	0.4054651081081645	-0.0	-0.0	0.4054651081081645	13.746623992919922	4.965346813201904	7.166967391967773	12.628296852111816	0.4788290858268738	6.770068168640137	9.482667922973633	0.0839580819010734	5.885263442993164
1	26	5.228227253654438	1.467178085926793	1.5143046633871222	1.3437347467010947	0.4054651081081645	2.68307900428772	1.2377848625183103	1.2858084440231323	is	314.0595238095238	85.0	-19.59505541620956	2.0	is	0.4396333540789783	0.4898914	4.873861312866211	It	mountains.	as	2.447297770529985	5.938764229416847	0.0355094028636813	2.4682212	5.8634877	0.036490384	5.568137168884277	9.57992458343506	4.889190673828125	2.0	10.0	2.0	7.53376287622924	13.696744122385546	5.9115385532608045	3.1780445633232617	14.04394871505675	4.461713393883748	3.581100557591828	9.540817602091924	0.516771677722156	3.295836866004329	9.74844466446461	-0.0	2.961830721878309	-0.0	-0.0	3.3362696170806885	13.746623992919922	4.965346813201904	3.238877296447754	12.628296852111816	0.4788290858268738	3.167004346847534	9.482667922973633	0.0839580819010734
1	27	4.749152367845802	4.421197766140537	4.8029450534190445	4.13985396635107	1.0986122886681096	3.9126827716827393	4.863020420074463	4.777873516082764	in	318.2674418604651	86.0	-16.493158322421564	2.0	in	4.715490503702313	4.717107	3.671930313110352	is	It	mountains.	0.4396333540789783	2.447297770529985	5.938764229416847	0.4898914	2.4682212	5.8634877	4.873861312866211	5.568137168884277	9.57992458343506	2.0	2.0	10.0	5.228227253654438	7.53376287622924	13.696744122385546	1.467178085926793	3.1780445633232617	14.04394871505675	1.5143046633871222	3.581100557591828	9.540817602091924	1.3437347467010947	3.295836866004329	9.74844466446461	0.4054651081081645	2.961830721878309	-0.0	2.68307900428772	3.3362696170806885	13.746623992919922	1.2377848625183103	3.238877296447754	12.628296852111816	1.2858084440231323	3.167004346847534	9.482667922973633
1	28	6.276970864858338	3.9617884277778295	4.413097891255681	1.8550078880737964	1.945910149055313	4.710409164428711	4.421200752258301	1.6801927089691162	this	307.7469879518072	85.0	-23.58700850928475	4.0	this	0.9154905732139014	0.919011	6.113838195800781	in	is	It	4.715490503702313	0.4396333540789783	2.447297770529985	4.717107	0.4898914	2.4682212	3.671930313110352	4.873861312866211	5.568137168884277	2.0	2.0	2.0	4.749152367845802	5.228227253654438	7.53376287622924	4.421197766140537	1.467178085926793	3.1780445633232617	4.8029450534190445	1.5143046633871222	3.581100557591828	4.13985396635107	1.3437347467010947	3.295836866004329	1.0986122886681096	0.4054651081081645	2.961830721878309	3.9126827716827393	2.68307900428772	3.3362696170806885	4.863020420074463	1.2377848625183103	3.238877296447754	4.777873516082764	1.2858084440231323	3.167004346847534
1	29	12.01790894363164	9.774076557060583	8.595679237371417	8.055682239187334	8.179974794133443	11.76727294921875	9.676752090454102	9.256604194641112	valley	334.7317073170732	85.0	2.288013695093395	6.0	valley	0.3413806557655334	0.22976497	8.714256286621094	this	in	is	0.9154905732139014	4.715490503702313	0.4396333540789783	0.919011	4.717107	0.4898914	6.113838195800781	3.671930313110352	4.873861312866211	4.0	2.0	2.0	6.276970864858338	4.749152367845802	5.228227253654438	3.9617884277778295	4.421197766140537	1.467178085926793	4.413097891255681	4.8029450534190445	1.5143046633871222	1.8550078880737964	4.13985396635107	1.3437347467010947	1.945910149055313	1.0986122886681096	0.4054651081081645	4.710409164428711	3.9126827716827393	2.68307900428772	4.421200752258301	4.863020420074463	1.2377848625183103	1.6801927089691162	4.777873516082764	1.2858084440231323
1	30	7.728649704048799	4.751836207428159	5.317729711860533	4.8546025023266335	2.762117422372486	5.950230598449707	4.2953081130981445	3.3355488777160645	where	320.65060240963857	85.0	-10.683394051453426	5.0	where	3.226210781373084	3.3234653	7.105757713317871	valley	this	in	0.3413806557655334	0.9154905732139014	4.715490503702313	0.22976497	0.919011	4.717107	8.714256286621094	6.113838195800781	3.671930313110352	6.0	4.0	2.0	12.01790894363164	6.276970864858338	4.749152367845802	9.774076557060583	3.9617884277778295	4.421197766140537	8.595679237371417	4.413097891255681	4.8029450534190445	8.055682239187334	1.8550078880737964	4.13985396635107	8.179974794133443	1.945910149055313	1.0986122886681096	11.76727294921875	4.710409164428711	3.9126827716827393	9.676752090454102	4.421200752258301	4.863020420074463	9.256604194641112	1.6801927089691162	4.777873516082764
1	31	6.180043335474942	3.227089693321979	3.913375473888869	4.204692619390966	3.41224721784874	4.139687061309815	4.2226152420043945	4.080317497253418	you	317.67469879518075	87.0	-7.783472594497451	3.0	you	1.7647398179396987	1.7679967	8.02623176574707	where	valley	this	3.226210781373084	0.3413806557655334	0.9154905732139014	3.3234653	0.22976497	0.919011	7.105757713317871	8.714256286621094	6.113838195800781	5.0	6.0	4.0	7.728649704048799	12.01790894363164	6.276970864858338	4.751836207428159	9.774076557060583	3.9617884277778295	5.317729711860533	8.595679237371417	4.413097891255681	4.8546025023266335	8.055682239187334	1.8550078880737964	2.762117422372486	8.179974794133443	1.945910149055313	5.950230598449707	11.76727294921875	4.710409164428711	4.2953081130981445	9.676752090454102	4.421200752258301	3.3355488777160645	9.256604194641112	1.6801927089691162
