	text_id	word_id	ref_token	skipped	time	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
10	1	10	Gott	0.14285714285714285	226.28571428571428	12.797997284851599	4.0	Gott	2.1785051822662354	2.15326	1.0	der	Janus	ist	1.2931363200768828	9.755484499037266	3.339753138832748	1.3533684	9.689681	3.6104872	1.0	1.0	1.0	3.0	5.0	3.0
11	1	11	des	0.2	185.85714285714286	-27.63057414371983	3.0	des	0.7763596978038549	0.80934703	1.0	Gott	der	Janus	2.1785051822662354	1.2931363200768828	9.755484499037266	2.15326	1.3533684	9.689681	1.0	1.0	1.0	4.0	3.0	5.0
12	1	12	Anfangs	0.0	343.37142857142857	129.88371157056588	7.0	Anfangs	6.838269948959351	6.348933	1.0	des	Gott	der	0.7763596978038549	2.1785051822662354	1.2931363200768828	0.80934703	2.15326	1.3533684	1.0	1.0	1.0	3.0	4.0	3.0
13	1	13	und	0.37142857142857144	138.0	-75.48771700086269	3.0	und	0.3731109979562461	0.8605398	1.0	Anfangs	des	Gott	6.838269948959351	0.7763596978038549	2.1785051822662354	6.348933	0.80934703	2.15326	1.0	1.0	1.0	7.0	3.0	4.0
14	1	14	der	0.14285714285714285	216.4857142857143	2.997997284851598	3.0	der	1.0601622820831835	1.0625058	1.0	und	Anfangs	des	0.3731109979562461	6.838269948959351	0.7763596978038549	0.8605398	6.348933	0.80934703	1.0	1.0	1.0	3.0	7.0	3.0
15	1	15	Tore.	0.02857142857142857	303.3142857142857	89.82656871342303	5.0	Tore.	10.270965993404388	10.160408	1.0	der	und	Anfangs	1.0601622820831835	0.3731109979562461	6.838269948959351	1.0625058	0.8605398	6.348933	1.0	1.0	1.0	3.0	3.0	7.0
16	1	16	Er	0.6	88.37142857142857	-125.11628842943412	2.0	Er	1.5721514257602394	1.6815333	1.0	Tore.	der	und	10.270965993404388	1.0601622820831835	0.3731109979562461	10.160408	1.0625058	0.8605398	1.0	1.0	1.0	5.0	3.0	3.0
17	1	17	hat	0.2	204.22857142857143	-9.259145572291258	3.0	hat	3.9281129129230976	3.9250777	1.0	Er	Tore.	der	1.5721514257602394	10.270965993404388	1.0601622820831835	1.6815333	10.160408	1.0625058	1.0	1.0	1.0	2.0	5.0	3.0
18	1	18	eine	0.05714285714285714	217.2	3.712282999137314	4.0	eine	2.8148954398930073	2.816287	1.0	hat	Er	Tore.	3.9281129129230976	1.5721514257602394	10.270965993404388	3.9250777	1.6815333	10.160408	1.0	1.0	1.0	3.0	2.0	5.0
19	1	19	doppelte	0.05714285714285714	294.74285714285713	81.25514014199446	8.0	doppelte	4.2911171074956656	4.284896	1.0	eine	hat	Er	2.8148954398930073	3.9281129129230976	1.5721514257602394	2.816287	3.9250777	1.6815333	1.0	1.0	1.0	4.0	3.0	2.0
20	1	20	Natur	0.2	227.54285714285714	14.055140141994457	5.0	Natur	7.511352181434631	5.9773107	1.0	doppelte	eine	hat	4.2911171074956656	2.8148954398930073	3.9281129129230976	4.284896	2.816287	3.9250777	1.0	1.0	1.0	8.0	4.0	3.0
21	1	21	und	0.2857142857142857	126.48571428571428	-87.0020027151484	3.0	und	0.4960403682198375	2.0388114	1.0	Natur	doppelte	eine	7.511352181434631	4.2911171074956656	2.8148954398930073	5.9773107	4.284896	2.816287	1.0	1.0	1.0	5.0	8.0	4.0
22	1	22	wird	0.05714285714285714	193.54285714285714	-19.944859858005543	4.0	wird	3.676497998647392	3.6727386	1.0	und	Natur	doppelte	0.4960403682198375	7.511352181434631	4.2911171074956656	2.0388114	5.9773107	4.284896	1.0	1.0	1.0	3.0	5.0	8.0
23	1	23	gewöhnlich	0.0	257.8857142857143	44.397997284851606	10.0	gewöhnlich	5.863665672950447	5.8660345	1.0	wird	und	Natur	3.676497998647392	0.4960403682198375	7.511352181434631	3.6727386	2.0388114	5.9773107	1.0	1.0	1.0	4.0	3.0	5.0
24	1	24	mit	0.5142857142857142	117.8	-95.68771700086268	3.0	mit	1.039700994733721	1.0391598	1.0	gewöhnlich	wird	und	5.863665672950447	3.676497998647392	0.4960403682198375	5.8660345	3.6727386	2.0388114	1.0	1.0	1.0	10.0	4.0	3.0
25	1	25	zwei	0.11428571428571428	203.25714285714287	-10.23057414371983	4.0	zwei	3.0475597213953733	3.0413785	1.0	mit	gewöhnlich	wird	1.039700994733721	5.863665672950447	3.676497998647392	1.0391598	5.8660345	3.6727386	1.0	1.0	1.0	3.0	10.0	4.0
26	1	26	Gesichtern	0.0	276.62857142857143	63.140854427708746	10.0	Gesichtern	4.138057748932624	4.1088476	1.0	zwei	mit	gewöhnlich	3.0475597213953733	1.039700994733721	5.863665672950447	3.0413785	1.0391598	5.8660345	1.0	1.0	1.0	4.0	3.0	10.0
27	1	27	dargestellt,	0.0	388.54285714285714	175.05514014199446	12.0	dargestellt,	2.494780108332634	2.5323267	1.0	Gesichtern	zwei	mit	4.138057748932624	3.0475597213953733	1.039700994733721	4.1088476	3.0413785	1.0391598	1.0	1.0	1.0	10.0	4.0	3.0
28	1	28	da	0.5428571428571428	99.22857142857143	-114.25914557229126	2.0	da	4.122250309213996	4.1222486	1.0	dargestellt,	Gesichtern	zwei	2.494780108332634	4.138057748932624	3.0475597213953733	2.5323267	4.1088476	3.0413785	1.0	1.0	1.0	12.0	10.0	4.0
29	1	29	er	0.22857142857142856	231.5142857142857	18.026568713423025	2.0	er	0.4477865663357079	0.4453584	1.0	da	dargestellt,	Gesichtern	4.122250309213996	2.494780108332634	4.138057748932624	4.1222486	2.5323267	4.1088476	1.0	1.0	1.0	2.0	12.0	10.0
30	1	30	in	0.3142857142857143	178.34285714285716	-35.144859858005546	2.0	in	2.838817288633436	2.8395438	1.0	er	da	dargestellt,	0.4477865663357079	4.122250309213996	2.494780108332634	0.4453584	4.1222486	2.5323267	1.0	1.0	1.0	2.0	2.0	12.0
31	1	31	die	0.2571428571428571	194.62857142857143	-18.859145572291258	3.0	die	4.23705758433789	4.237977	1.0	in	er	da	2.838817288633436	0.4477865663357079	4.122250309213996	2.8395438	0.4453584	4.1222486	1.0	1.0	1.0	2.0	2.0	2.0
32	1	32	Zukunft	0.14285714285714285	186.77142857142857	-26.716288429434115	7.0	Zukunft	5.638728657737374	5.619762	1.0	die	in	er	4.23705758433789	2.838817288633436	0.4477865663357079	4.237977	2.8395438	0.4453584	1.0	1.0	1.0	3.0	2.0	2.0
33	1	33	und	0.6285714285714286	71.97142857142858	-141.51628842943413	3.0	und	2.837209390476346	2.8553033	1.0	Zukunft	die	in	5.638728657737374	4.23705758433789	2.838817288633436	5.619762	4.237977	2.8395438	1.0	1.0	1.0	7.0	3.0	2.0
34	1	34	in	0.4	135.88571428571427	-77.6020027151484	2.0	in	1.2269780833739787	1.2309577	1.0	und	Zukunft	die	2.837209390476346	5.638728657737374	4.23705758433789	2.8553033	5.619762	4.237977	1.0	1.0	1.0	3.0	7.0	3.0
35	1	35	die	0.34285714285714286	145.0857142857143	-68.4020027151484	3.0	die	0.2004146896069869	0.20045443	1.0	in	und	Zukunft	1.2269780833739787	2.837209390476346	5.638728657737374	1.2309577	2.8553033	5.619762	1.0	1.0	1.0	2.0	3.0	7.0
36	1	36	Vergangenheit	0.02857142857142857	260.0571428571429	46.569425856280176	13.0	Vergangenheit	0.3139624446630478	0.29490027	1.0	die	in	und	0.2004146896069869	1.2269780833739787	2.837209390476346	0.20045443	1.2309577	2.8553033	1.0	1.0	1.0	3.0	2.0	3.0
37	1	37	blickt.	0.08571428571428572	209.68571428571428	-3.8020027151484013	7.0	blickt.	3.9458612985908985	3.795026	1.0	Vergangenheit	die	in	0.3139624446630478	0.2004146896069869	1.2269780833739787	0.29490027	0.20045443	1.2309577	1.0	1.0	1.0	13.0	3.0	2.0
38	1	38	Janus	0.05714285714285714	291.2857142857143	77.7979972848516	5.0	Janus	2.3604314997792244	2.5011284	1.0	blickt.	Vergangenheit	die	3.9458612985908985	0.3139624446630478	0.2004146896069869	3.795026	0.29490027	0.20045443	1.0	1.0	1.0	7.0	13.0	3.0
39	1	39	überwachte	0.0	278.74285714285713	65.25514014199446	10.0	überwachte	13.153158519417048	13.169306	1.0	Janus	blickt.	Vergangenheit	2.3604314997792244	3.9458612985908985	0.3139624446630478	2.5011284	3.795026	0.29490027	1.0	1.0	1.0	5.0	7.0	13.0
40	1	40	den	0.17142857142857143	182.31428571428572	-31.173431286576967	3.0	den	2.370742002502084	2.3808417	1.0	überwachte	Janus	blickt.	13.153158519417048	2.3604314997792244	3.9458612985908985	13.169306	2.5011284	3.795026	1.0	1.0	1.0	10.0	5.0	7.0
41	1	41	Beginn	0.02857142857142857	238.28571428571428	24.797997284851597	6.0	Beginn	2.789682887494564	2.7617712	1.0	den	überwachte	Janus	2.370742002502084	13.153158519417048	2.3604314997792244	2.3808417	13.169306	2.5011284	1.0	1.0	1.0	3.0	10.0	5.0
42	1	42	und	0.4857142857142857	109.88571428571429	-103.6020027151484	3.0	und	0.8910618079826236	0.9198703	1.0	Beginn	den	überwachte	2.789682887494564	2.370742002502084	13.153158519417048	2.7617712	2.3808417	13.169306	1.0	1.0	1.0	6.0	3.0	10.0
43	1	43	das	0.17142857142857143	203.5142857142857	-9.973431286576972	3.0	das	3.205971467832569	3.2088914	1.0	und	Beginn	den	0.8910618079826236	2.789682887494564	2.370742002502084	0.9198703	2.7617712	2.3808417	1.0	1.0	1.0	3.0	6.0	3.0
44	1	44	Ende	0.17142857142857143	172.4857142857143	-41.0020027151484	4.0	Ende	0.0557669848203659	0.01789742	1.0	das	und	Beginn	3.205971467832569	0.8910618079826236	2.789682887494564	3.2088914	0.9198703	2.7617712	1.0	1.0	1.0	3.0	3.0	6.0
45	1	45	von	0.4	114.77142857142857	-98.71628842943412	3.0	von	2.860196451190859	2.892034	1.0	Ende	das	und	0.0557669848203659	3.205971467832569	0.8910618079826236	0.01789742	3.2088914	0.9198703	1.0	1.0	1.0	4.0	3.0	3.0
46	1	46	Konflikten	0.0	312.0571428571429	98.56942585628018	10.0	Konflikten	9.150215322035365	8.640839	1.0	von	Ende	das	2.860196451190859	0.0557669848203659	3.205971467832569	2.892034	0.01789742	3.2088914	1.0	1.0	1.0	3.0	4.0	3.0
47	1	47	und	0.6571428571428571	66.6	-146.8877170008627	3.0	und	0.4698821490164846	0.9824861	1.0	Konflikten	von	Ende	9.150215322035365	2.860196451190859	0.0557669848203659	8.640839	2.892034	0.01789742	1.0	1.0	1.0	10.0	3.0	4.0
48	1	48	damit	0.05714285714285714	261.57142857142856	48.08371157056589	5.0	damit	6.803196461871266	6.799155	1.0	und	Konflikten	von	0.4698821490164846	9.150215322035365	2.860196451190859	0.9824861	8.640839	2.892034	1.0	1.0	1.0	3.0	10.0	3.0
49	1	49	auch	0.2571428571428571	156.85714285714286	-56.63057414371983	4.0	auch	2.308641239069402	2.3083367	1.0	damit	und	Konflikten	6.803196461871266	0.4698821490164846	9.150215322035365	6.799155	0.9824861	8.640839	1.0	1.0	1.0	5.0	3.0	10.0
50	1	50	Krieg	0.22857142857142856	175.4	-38.08771700086269	5.0	Krieg	6.743604004383087	5.9976573	1.0	auch	damit	und	2.308641239069402	6.803196461871266	0.4698821490164846	2.3083367	6.799155	0.9824861	1.0	1.0	1.0	4.0	5.0	3.0
51	1	51	und	0.6857142857142857	56.68571428571428	-156.8020027151484	3.0	und	0.2253837069729343	0.9774927	1.0	Krieg	auch	damit	6.743604004383087	2.308641239069402	6.803196461871266	5.9976573	2.3083367	6.799155	1.0	1.0	1.0	5.0	4.0	5.0
52	1	52	Frieden.	0.0	298.0857142857143	84.5979972848516	8.0	Frieden.	0.8875752687454224	0.7251817	1.0	und	Krieg	auch	0.2253837069729343	6.743604004383087	2.308641239069402	0.9774927	5.9976573	2.3083367	1.0	1.0	1.0	3.0	5.0	4.0
53	1	53	Die	0.2857142857142857	153.5142857142857	-59.97343128657697	3.0	Die	3.187294361181557	3.3465085	1.0	Frieden.	und	Krieg	0.8875752687454224	0.2253837069729343	6.743604004383087	0.7251817	0.9774927	5.9976573	1.0	1.0	1.0	8.0	3.0	5.0
54	1	54	Türen	0.05714285714285714	325.85714285714283	112.36942585628017	5.0	Türen	9.099175684154034	8.996785	1.0	Die	Frieden.	und	3.187294361181557	0.8875752687454224	0.2253837069729343	3.3465085	0.7251817	0.9774927	1.0	1.0	1.0	3.0	8.0	3.0
55	1	55	seines	0.0	221.2	7.712282999137311	6.0	seines	4.8386649545282125	4.939971	1.0	Türen	Die	Frieden.	9.099175684154034	3.187294361181557	0.8875752687454224	8.996785	3.3465085	0.7251817	1.0	1.0	1.0	5.0	3.0	8.0
56	1	56	Tempels	0.0	294.74285714285713	81.25514014199446	7.0	Tempels	2.5314789980184287	2.4841533	1.0	seines	Türen	Die	4.8386649545282125	9.099175684154034	3.187294361181557	4.939971	8.996785	3.3465085	1.0	1.0	1.0	6.0	5.0	3.0
57	1	57	waren	0.05714285714285714	179.8	-33.68771700086268	5.0	waren	1.5142701445147395	1.5593413	1.0	Tempels	seines	Türen	2.5314789980184287	4.8386649545282125	9.099175684154034	2.4841533	4.939971	8.996785	1.0	1.0	1.0	7.0	6.0	5.0
58	1	58	in	0.3142857142857143	114.4	-99.08771700086268	2.0	in	3.4908367982134223	3.4893754	1.0	waren	Tempels	seines	1.5142701445147395	2.5314789980184287	4.8386649545282125	1.5593413	2.4841533	4.939971	1.0	1.0	1.0	5.0	7.0	6.0
59	1	59	Kriegszeiten	0.0	309.25714285714287	95.76942585628018	12.0	Kriegszeiten	8.54285629093647	8.52947	1.0	in	waren	Tempels	3.4908367982134223	1.5142701445147395	2.5314789980184287	3.4893754	1.5593413	2.4841533	1.0	1.0	1.0	2.0	5.0	7.0
60	1	60	geöffnet	0.0	298.74285714285713	85.25514014199446	8.0	geöffnet	3.225836197962053	2.1876893	1.0	Kriegszeiten	in	waren	8.54285629093647	3.4908367982134223	1.5142701445147395	8.52947	3.4893754	1.5593413	1.0	1.0	1.0	12.0	2.0	5.0
61	1	61	und	0.6857142857142857	70.45714285714286	-143.03057414371983	3.0	und	0.1637798654846847	1.2216971	1.0	geöffnet	Kriegszeiten	in	3.225836197962053	8.54285629093647	3.4908367982134223	2.1876893	8.52947	3.4893754	1.0	1.0	1.0	8.0	12.0	2.0
62	1	62	geschlossen	0.0	317.4	103.91228299913732	11.0	geschlossen	6.410670518875122	4.7695312	1.0	und	geöffnet	Kriegszeiten	0.1637798654846847	3.225836197962053	8.54285629093647	1.2216971	2.1876893	8.52947	1.0	1.0	1.0	3.0	8.0	12.0
63	1	63	in	0.5142857142857142	115.91428571428571	-97.57343128657696	2.0	in	6.285844056867063	7.919899	1.0	geschlossen	und	geöffnet	6.410670518875122	0.1637798654846847	3.225836197962053	4.7695312	1.2216971	2.1876893	1.0	1.0	1.0	11.0	3.0	8.0
64	1	64	Zeiten	0.05714285714285714	283.0	69.51228299913731	6.0	Zeiten	4.054107241332531	3.992532	1.0	in	geschlossen	und	6.285844056867063	6.410670518875122	0.1637798654846847	7.919899	4.7695312	1.2216971	1.0	1.0	1.0	2.0	11.0	3.0
65	1	65	des	0.5142857142857142	97.77142857142857	-115.71628842943412	3.0	des	1.3830730707850307	1.452983	1.0	Zeiten	in	geschlossen	4.054107241332531	6.285844056867063	6.410670518875122	3.992532	7.919899	4.7695312	1.0	1.0	1.0	6.0	2.0	11.0
66	1	66	Friedens.	0.11428571428571428	262.8857142857143	49.3979972848516	9.0	Friedens.	1.503004401922226	1.301552	1.0	des	Zeiten	in	1.3830730707850307	4.054107241332531	6.285844056867063	1.452983	3.992532	7.919899	1.0	1.0	1.0	3.0	6.0	2.0
67	1	67	Als	0.2857142857142857	180.8	-32.68771700086268	3.0	Als	4.338541231350973	4.539583	1.0	Friedens.	des	Zeiten	1.503004401922226	1.3830730707850307	4.054107241332531	1.301552	1.452983	3.992532	1.0	1.0	1.0	9.0	3.0	6.0
68	1	68	Gott	0.14285714285714285	268.34285714285716	54.85514014199445	4.0	Gott	3.1409844905138016	3.107869	1.0	Als	Friedens.	des	4.338541231350973	1.503004401922226	1.3830730707850307	4.539583	1.301552	1.452983	1.0	1.0	1.0	3.0	9.0	3.0
69	1	69	der	0.2571428571428571	171.5142857142857	-41.973431286576975	3.0	der	1.0801689095096665	1.1136782	1.0	Gott	Als	Friedens.	3.1409844905138016	4.338541231350973	1.503004401922226	3.107869	4.539583	1.301552	1.0	1.0	1.0	4.0	3.0	9.0
70	1	70	Tore	0.11428571428571428	225.85714285714286	12.36942585628017	4.0	Tore	2.865958422422409	2.7827892	1.0	der	Gott	Als	1.0801689095096665	3.1409844905138016	4.338541231350973	1.1136782	3.107869	4.539583	1.0	1.0	1.0	3.0	4.0	3.0
71	1	71	wurde	0.02857142857142857	235.4857142857143	21.997997284851596	5.0	wurde	2.709460615180433	2.7914004	1.0	Tore	der	Gott	2.865958422422409	1.0801689095096665	3.1409844905138016	2.7827892	1.1136782	3.107869	1.0	1.0	1.0	4.0	3.0	4.0
72	1	72	er	0.37142857142857144	112.02857142857142	-101.45914557229125	2.0	er	0.6702963712159544	0.66990876	1.0	wurde	Tore	der	2.709460615180433	2.865958422422409	1.0801689095096665	2.7914004	2.7827892	1.1136782	1.0	1.0	1.0	5.0	4.0	3.0
73	1	73	außerdem	0.0	309.8	96.31228299913732	8.0	außerdem	5.549610828049481	5.549372	1.0	er	wurde	Tore	0.6702963712159544	2.709460615180433	2.865958422422409	0.66990876	2.7914004	2.7827892	1.0	1.0	1.0	2.0	5.0	4.0
74	1	74	mit	0.42857142857142855	118.71428571428571	-94.77343128657697	3.0	mit	2.9510822317097336	2.9520125	1.0	außerdem	er	wurde	5.549610828049481	0.6702963712159544	2.709460615180433	5.549372	0.66990876	2.7914004	1.0	1.0	1.0	8.0	2.0	5.0
75	1	75	dem	0.14285714285714285	139.5142857142857	-73.97343128657697	3.0	dem	1.9796986910514536	1.9796412	1.0	mit	außerdem	er	2.9510822317097336	5.549610828049481	0.6702963712159544	2.9520125	5.549372	0.66990876	1.0	1.0	1.0	3.0	8.0	2.0
76	1	76	Betreten	0.0	283.34285714285716	69.85514014199445	8.0	Betreten	11.91896255966276	11.9125595	1.0	dem	mit	außerdem	1.9796986910514536	2.9510822317097336	5.549610828049481	1.9796412	2.9520125	5.549372	1.0	1.0	1.0	3.0	3.0	8.0
77	1	77	und	0.5142857142857142	97.51428571428572	-115.97343128657697	3.0	und	2.722892147488892	2.7295275	1.0	Betreten	dem	mit	11.91896255966276	1.9796986910514536	2.9510822317097336	11.9125595	1.9796412	2.9520125	1.0	1.0	1.0	8.0	3.0	3.0
78	1	78	Verlassen	0.0	277.25714285714287	63.76942585628017	9.0	Verlassen	3.64560883003287	3.6456935	1.0	und	Betreten	dem	2.722892147488892	11.91896255966276	1.9796986910514536	2.7295275	11.9125595	1.9796412	1.0	1.0	1.0	3.0	8.0	3.0
79	1	79	von	0.2	166.05714285714285	-47.43057414371983	3.0	von	1.2931911216583103	1.2947621	1.0	Verlassen	und	Betreten	3.64560883003287	2.722892147488892	11.91896255966276	3.6456935	2.7295275	11.9125595	1.0	1.0	1.0	9.0	3.0	8.0
80	1	80	Haustüren	0.02857142857142857	255.68571428571428	42.1979972848516	9.0	Haustüren	10.329586707055569	10.229388	1.0	von	Verlassen	und	1.2931911216583103	3.64560883003287	2.722892147488892	1.2947621	3.6456935	2.7295275	1.0	1.0	1.0	3.0	9.0	3.0
81	1	81	in	0.4857142857142857	91.2	-122.2877170008627	2.0	in	2.785364938084967	2.8847651	1.0	Haustüren	von	Verlassen	10.329586707055569	1.2931911216583103	3.64560883003287	10.229388	1.2947621	3.6456935	1.0	1.0	1.0	9.0	3.0	9.0
82	1	82	Verbindung	0.02857142857142857	250.97142857142856	37.48371157056589	10.0	Verbindung	0.2691046676482074	0.27028906	1.0	in	Haustüren	von	2.785364938084967	10.329586707055569	1.2931911216583103	2.8847651	10.229388	1.2947621	1.0	1.0	1.0	2.0	9.0	3.0
83	1	83	gebracht.	0.02857142857142857	242.77142857142857	29.283711570565888	9.0	gebracht.	0.5078859832137823	0.23951569	1.0	Verbindung	in	Haustüren	0.2691046676482074	2.785364938084967	10.329586707055569	0.27028906	2.8847651	10.229388	1.0	1.0	1.0	10.0	2.0	9.0
84	1	84	Janus	0.08571428571428572	212.68571428571428	-0.8020027151483995	5.0	Janus	1.9808050701394675	2.2231326	1.0	gebracht.	Verbindung	in	0.5078859832137823	0.2691046676482074	2.785364938084967	0.23951569	0.27028906	2.8847651	1.0	1.0	1.0	9.0	10.0	2.0
85	1	85	symbolisierte	0.0	399.48571428571427	185.99799728485158	13.0	symbolisierte	5.755027419421822	5.7764053	1.0	Janus	gebracht.	Verbindung	1.9808050701394675	0.5078859832137823	0.2691046676482074	2.2231326	0.23951569	0.27028906	1.0	1.0	1.0	5.0	9.0	10.0
86	1	86	häufig	0.02857142857142857	250.5142857142857	37.02656871342303	6.0	häufig	8.034544883295894	8.03536	1.0	symbolisierte	Janus	gebracht.	5.755027419421822	1.9808050701394675	0.5078859832137823	5.7764053	2.2231326	0.23951569	1.0	1.0	1.0	13.0	5.0	9.0
87	1	87	Veränderungen	0.0	431.9142857142857	218.42656871342302	13.0	Veränderungen	10.39527490735054	10.140332	1.0	häufig	symbolisierte	Janus	8.034544883295894	5.755027419421822	1.9808050701394675	8.03536	5.7764053	2.2231326	1.0	1.0	1.0	6.0	13.0	5.0
88	1	88	und	0.3142857142857143	111.05714285714286	-102.43057414371982	3.0	und	1.2419680440798402	1.5001426	1.0	Veränderungen	häufig	symbolisierte	10.39527490735054	8.034544883295894	5.755027419421822	10.140332	8.03536	5.7764053	1.0	1.0	1.0	13.0	6.0	13.0
89	1	89	Übergänge,	0.0	313.2	99.71228299913732	10.0	Übergänge,	8.395869274507277	8.395888	1.0	und	Veränderungen	häufig	1.2419680440798402	10.39527490735054	8.034544883295894	1.5001426	10.140332	8.03536	1.0	1.0	1.0	3.0	13.0	6.0
90	1	90	wie	0.22857142857142856	178.4	-35.08771700086269	3.0	wie	3.121902300976217	3.1198325	1.0	Übergänge,	und	Veränderungen	8.395869274507277	1.2419680440798402	10.39527490735054	8.395888	1.5001426	10.140332	1.0	1.0	1.0	10.0	3.0	13.0
91	1	91	den	0.14285714285714285	214.45714285714286	0.9694258562801695	3.0	den	4.061347731389105	4.062954	1.0	wie	Übergänge,	und	3.121902300976217	8.395869274507277	1.2419680440798402	3.1198325	8.395888	1.5001426	1.0	1.0	1.0	3.0	10.0	3.0
92	1	92	Wechsel	0.11428571428571428	154.71428571428572	-58.773431286576965	7.0	Wechsel	4.020168072544038	4.0096183	1.0	den	wie	Übergänge,	4.061347731389105	3.121902300976217	8.395869274507277	4.062954	3.1198325	8.395888	1.0	1.0	1.0	3.0	3.0	10.0
93	1	93	von	0.37142857142857144	115.57142857142857	-97.91628842943412	3.0	von	1.1659888634458184	1.1771218	1.0	Wechsel	den	wie	4.020168072544038	4.061347731389105	3.121902300976217	4.0096183	4.062954	3.1198325	1.0	1.0	1.0	7.0	3.0	3.0
94	1	94	einer	0.14285714285714285	225.45714285714286	11.969425856280171	5.0	einer	2.925417166436091	2.924693	1.0	von	Wechsel	den	1.1659888634458184	4.020168072544038	4.061347731389105	1.1771218	4.0096183	4.062954	1.0	1.0	1.0	3.0	7.0	3.0
95	1	95	Bedingung	0.02857142857142857	260.2	46.71228299913731	9.0	Bedingung	8.888830218464136	8.866032	1.0	einer	von	Wechsel	2.925417166436091	1.1659888634458184	4.020168072544038	2.924693	1.1771218	4.0096183	1.0	1.0	1.0	5.0	3.0	7.0
96	1	96	zur	0.5428571428571428	91.91428571428571	-121.57343128657698	3.0	zur	1.8142286884831265	1.8378593	1.0	Bedingung	einer	von	8.888830218464136	2.925417166436091	1.1659888634458184	8.866032	2.924693	1.1771218	1.0	1.0	1.0	9.0	5.0	3.0
97	1	97	anderen,	0.05714285714285714	228.02857142857144	14.540854427708743	8.0	anderen,	1.622306436765939	1.6220683	1.0	zur	Bedingung	einer	1.8142286884831265	8.888830218464136	2.925417166436091	1.8378593	8.866032	2.924693	1.0	1.0	1.0	3.0	9.0	5.0
98	1	98	von	0.45714285714285713	105.85714285714286	-107.63057414371983	3.0	von	1.8609051092644224	1.8611939	1.0	anderen,	zur	Bedingung	1.622306436765939	1.8142286884831265	8.888830218464136	1.6220683	1.8378593	8.866032	1.0	1.0	1.0	8.0	3.0	9.0
99	1	99	einer	0.08571428571428572	272.1714285714286	58.68371157056589	5.0	einer	1.7748536362778395	1.7747835	1.0	von	anderen,	zur	1.8609051092644224	1.622306436765939	1.8142286884831265	1.8611939	1.6220683	1.8378593	1.0	1.0	1.0	3.0	8.0	3.0
