text_id	word_id	ngram_surprisal_context_0	ngram_surprisal_context_1	ngram_surprisal_context_2	ngram_surprisal_context_3	ngram_surprisal_context_4	context_limited_surprisal_context_1	context_limited_surprisal_context_2	context_limited_surprisal_context_3	context_limited_surprisal_context_4	ref_token	time	nItem	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len	prev_ngram_surprisal_context_0	prev2_ngram_surprisal_context_0	prev3_ngram_surprisal_context_0	prev_ngram_surprisal_context_1	prev2_ngram_surprisal_context_1	prev3_ngram_surprisal_context_1	prev_ngram_surprisal_context_2	prev2_ngram_surprisal_context_2	prev3_ngram_surprisal_context_2	prev_ngram_surprisal_context_3	prev2_ngram_surprisal_context_3	prev3_ngram_surprisal_context_3	prev_ngram_surprisal_context_4	prev2_ngram_surprisal_context_4	prev3_ngram_surprisal_context_4	prev_context_limited_surprisal_context_1	prev2_context_limited_surprisal_context_1	prev3_context_limited_surprisal_context_1	prev_context_limited_surprisal_context_2	prev2_context_limited_surprisal_context_2	prev3_context_limited_surprisal_context_2	prev_context_limited_surprisal_context_3	prev2_context_limited_surprisal_context_3	prev3_context_limited_surprisal_context_3	prev_context_limited_surprisal_context_4	prev2_context_limited_surprisal_context_4	prev3_context_limited_surprisal_context_4
1	10	6.180043335474942	5.730238271924236	5.983889525224099	5.66091590776147	5.799791710763024	5.623764991760254	5.721442222595215	5.927940368652344	5.765074729919434	you	354.1860465116279	89.0	23.511898952130625	3.0	you	1.4279348254203796	1.113112	8.02623176574707	England,	of	North	3.180799226858653	4.823661918606376	4.5913424007594585	3.1798253	4.8614163	4.553843	8.241907119750977	3.45307731628418	7.252773284912109	8.0	2.0	5.0	12.127810568261513	4.292016832781936	9.789870904622248	9.636920413168804	4.928009503402272	7.786749797486824	3.4600723819963264	4.249651434097661	7.556304292156785	2.5445122226133243	3.677863070263518	4.891811254355347	3.805042340656814	3.949318790171843	5.149885596654676	10.236966133117676	3.4532811641693115	8.165366172790527	4.112003803253174	4.21140193939209	6.818999290466309	3.197296142578125	4.1920037269592285	5.060429096221924	3.688740730285645	5.259407043457031	5.106800556182861
1	11	7.2519393590459025	4.767025940623093	3.325095475496097	3.2935193678639663	2.1400661634962708	5.169724941253662	3.5105292797088623	3.216782569885254	3.268535852432251	would	339.8941176470588	88.0	11.815688972898371	5.0	would	0.62252576649189	0.9335572	7.081531047821045	you	England,	of	1.4279348254203796	3.180799226858653	4.823661918606376	1.113112	3.1798253	4.8614163	8.02623176574707	8.241907119750977	3.45307731628418	3.0	8.0	2.0	6.180043335474942	12.127810568261513	4.292016832781936	5.730238271924236	9.636920413168804	4.928009503402272	5.983889525224099	3.4600723819963264	4.249651434097661	5.66091590776147	2.5445122226133243	3.677863070263518	5.799791710763024	3.805042340656814	3.949318790171843	5.623764991760254	10.236966133117676	3.4532811641693115	5.721442222595215	4.112003803253174	4.21140193939209	5.927940368652344	3.197296142578125	4.1920037269592285	5.765074729919434	3.688740730285645	5.259407043457031
1	12	8.733874234824988	5.131923407634337	5.210184795348516	4.390325437488577	2.772588722239781	5.482730388641357	6.290242671966553	6.149904251098633	6.240232944488525	come	339.3837209302326	87.0	8.570041832365563	4.0	come	4.271402679267339	4.275207	8.928882598876953	would	you	England,	0.62252576649189	1.4279348254203796	3.180799226858653	0.9335572	1.113112	3.1798253	7.081531047821045	8.02623176574707	8.241907119750977	5.0	3.0	8.0	7.2519393590459025	6.180043335474942	12.127810568261513	4.767025940623093	5.730238271924236	9.636920413168804	3.325095475496097	5.983889525224099	3.4600723819963264	3.2935193678639663	5.66091590776147	2.5445122226133243	2.1400661634962708	5.799791710763024	3.805042340656814	5.169724941253662	5.623764991760254	10.236966133117676	3.5105292797088623	5.721442222595215	4.112003803253174	3.216782569885254	5.927940368652344	3.197296142578125	3.268535852432251	5.765074729919434	3.688740730285645
1	13	4.488232625955209	1.772624458775276	1.644462829503052	1.7034737404262543	0.4054651081081645	2.318758010864258	1.992230534553528	1.864969253540039	1.2551636695861816	to	319.08045977011494	87.0	-13.99781299408004	2.0	to	2.2089751046150923	2.2058244	4.020755767822266	come	would	you	4.271402679267339	0.62252576649189	1.4279348254203796	4.275207	0.9335572	1.113112	8.928882598876953	7.081531047821045	8.02623176574707	4.0	5.0	3.0	8.733874234824988	7.2519393590459025	6.180043335474942	5.131923407634337	4.767025940623093	5.730238271924236	5.210184795348516	3.325095475496097	5.983889525224099	4.390325437488577	3.2935193678639663	5.66091590776147	2.772588722239781	2.1400661634962708	5.799791710763024	5.482730388641357	5.169724941253662	5.623764991760254	6.290242671966553	3.5105292797088623	5.721442222595215	6.149904251098633	3.216782569885254	5.927940368652344	6.240232944488525	3.268535852432251	5.765074729919434
1	14	4.673564032665624	3.612790283972654	2.9578866676896656	3.1120574748678926	3.183733116275091	3.5429835319519043	3.028039932250977	2.485161781311035	2.752903938293457	a	325.8372093023256	87.0	-8.167539705761508	1.0	a	1.8279730012873188	1.8317999	3.986282348632813	to	come	would	2.2089751046150923	4.271402679267339	0.62252576649189	2.2058244	4.275207	0.9335572	4.020755767822266	8.928882598876953	7.081531047821045	2.0	4.0	5.0	4.488232625955209	8.733874234824988	7.2519393590459025	1.772624458775276	5.131923407634337	4.767025940623093	1.644462829503052	5.210184795348516	3.325095475496097	1.7034737404262543	4.390325437488577	3.2935193678639663	0.4054651081081645	2.772588722239781	2.1400661634962708	2.318758010864258	5.482730388641357	5.169724941253662	1.992230534553528	6.290242671966553	3.5105292797088623	1.864969253540039	6.149904251098633	3.216782569885254	1.2551636695861816	6.240232944488525	3.268535852432251
1	15	12.01790894363164	10.33661235119136	10.269041322159463	8.77687988170529	8.433086682119239	11.31416130065918	11.102584838867188	10.19809341430664	10.31915283203125	valley	319.5542168674699	85.0	-12.36463231635145	6.0	valley	6.893550671637058	6.8188887	8.714256286621094	a	to	come	1.8279730012873188	2.2089751046150923	4.271402679267339	1.8317999	2.2058244	4.275207	3.986282348632813	4.020755767822266	8.928882598876953	1.0	2.0	4.0	4.673564032665624	4.488232625955209	8.733874234824988	3.612790283972654	1.772624458775276	5.131923407634337	2.9578866676896656	1.644462829503052	5.210184795348516	3.1120574748678926	1.7034737404262543	4.390325437488577	3.183733116275091	0.4054651081081645	2.772588722239781	3.5429835319519043	2.318758010864258	5.482730388641357	3.028039932250977	1.992230534553528	6.290242671966553	2.485161781311035	1.864969253540039	6.149904251098633	2.752903938293457	1.2551636695861816	6.240232944488525
1	16	5.3544595425442445	4.623172225371803	3.571503361388228	3.220613444766741	3.332204510175204	4.104865074157715	2.9693613052368164	2.913912296295166	2.8818225860595703	that	317.2117647058824	86.0	-18.407247033167067	4.0	that	2.884773869998753	2.9463983	5.288764953613281	valley	a	to	6.893550671637058	1.8279730012873188	2.2089751046150923	6.8188887	1.8317999	2.2058244	8.714256286621094	3.986282348632813	4.020755767822266	6.0	1.0	2.0	12.01790894363164	4.673564032665624	4.488232625955209	10.33661235119136	3.612790283972654	1.772624458775276	10.269041322159463	2.9578866676896656	1.644462829503052	8.77687988170529	3.1120574748678926	1.7034737404262543	8.433086682119239	3.183733116275091	0.4054651081081645	11.31416130065918	3.5429835319519043	2.318758010864258	11.102584838867188	3.028039932250977	1.992230534553528	10.19809341430664	2.485161781311035	1.864969253540039	10.31915283203125	2.752903938293457	1.2551636695861816
1	17	5.228227253654438	3.6161707690123706	2.752371930514406	2.255591559530715	3.0019628233046274	3.96931266784668	2.537058115005493	2.249579668045044	2.0214107036590576	is	293.32142857142856	86.0	-42.82590971287208	2.0	is	1.6229895539581776	1.6315343	4.873861312866211	that	valley	a	2.884773869998753	6.893550671637058	1.8279730012873188	2.9463983	6.8188887	1.8317999	5.288764953613281	8.714256286621094	3.986282348632813	4.0	6.0	1.0	5.3544595425442445	12.01790894363164	4.673564032665624	4.623172225371803	10.33661235119136	3.612790283972654	3.571503361388228	10.269041322159463	2.9578866676896656	3.220613444766741	8.77687988170529	3.1120574748678926	3.332204510175204	8.433086682119239	3.183733116275091	4.104865074157715	11.31416130065918	3.5429835319519043	2.9693613052368164	11.102584838867188	3.028039932250977	2.913912296295166	10.19809341430664	2.485161781311035	2.8818225860595703	10.31915283203125	2.752903938293457
1	18	11.644479925999375	8.659350208232313	8.354135903278657	3.695110003864572	3.1267605359603947	9.861527442932127	8.920601844787598	4.531238079071045	4.596556663513184	surrounded	311.4404761904762	87.0	-21.107071724358764	10.0	surrounded	4.839056773111224	4.8398914	10.22230339050293	is	that	valley	1.6229895539581776	2.884773869998753	6.893550671637058	1.6315343	2.9463983	6.8188887	4.873861312866211	5.288764953613281	8.714256286621094	2.0	4.0	6.0	5.228227253654438	5.3544595425442445	12.01790894363164	3.6161707690123706	4.623172225371803	10.33661235119136	2.752371930514406	3.571503361388228	10.269041322159463	2.255591559530715	3.220613444766741	8.77687988170529	3.0019628233046274	3.332204510175204	8.433086682119239	3.96931266784668	4.104865074157715	11.31416130065918	2.537058115005493	2.9693613052368164	11.102584838867188	2.249579668045044	2.913912296295166	10.19809341430664	2.0214107036590576	2.8818225860595703	10.31915283203125
1	19	6.085729837705031	0.3072327218294699	0.1106808402291648	0.0776693491296693	0.0281708769666964	3.7818994522094727	0.1276206374168396	0.133097231388092	0.0685705319046974	by	337.04651162790697	86.0	4.18607391840786	2.0	by	0.0913081390317529	0.0947451	5.016783714294434	surrounded	is	that	4.839056773111224	1.6229895539581776	2.884773869998753	4.8398914	1.6315343	2.9463983	10.22230339050293	4.873861312866211	5.288764953613281	10.0	2.0	4.0	11.644479925999375	5.228227253654438	5.3544595425442445	8.659350208232313	3.6161707690123706	4.623172225371803	8.354135903278657	2.752371930514406	3.571503361388228	3.695110003864572	2.255591559530715	3.220613444766741	3.1267605359603947	3.0019628233046274	3.332204510175204	9.861527442932127	3.96931266784668	4.104865074157715	8.920601844787598	2.537058115005493	2.9693613052368164	4.531238079071045	2.249579668045044	2.913912296295166	4.596556663513184	2.0214107036590576	2.8818225860595703
1	20	15.467789936073016	15.98118201814541	11.319172012347533	11.064385827288516	8.171034189205482	14.87473964691162	11.430256843566896	11.410643577575684	11.936559677124023	moors	331.6341463414634	85.0	0.0341193391435356	5.0	moors	9.768197014927864	9.115512	13.0925931930542	by	surrounded	is	0.0913081390317529	4.839056773111224	1.6229895539581776	0.0947451	4.8398914	1.6315343	5.016783714294434	10.22230339050293	4.873861312866211	2.0	10.0	2.0	6.085729837705031	11.644479925999375	5.228227253654438	0.3072327218294699	8.659350208232313	3.6161707690123706	0.1106808402291648	8.354135903278657	2.752371930514406	0.0776693491296693	3.695110003864572	2.255591559530715	0.0281708769666964	3.1267605359603947	3.0019628233046274	3.7818994522094727	9.861527442932127	3.96931266784668	0.1276206374168396	8.920601844787598	2.537058115005493	0.133097231388092	4.531238079071045	2.249579668045044	0.0685705319046974	4.596556663513184	2.0214107036590576
1	21	5.9115385532608045	5.064407553539261	3.506557897319982	2.302585092994046	0.916290731874155	4.074493408203125	4.259688377380371	4.80866813659668	4.835064888000488	as	363.144578313253	86.0	31.96905747383845	2.0	as	5.368071326985955	6.011574	4.889190673828125	moors	by	surrounded	9.768197014927864	0.0913081390317529	4.839056773111224	9.115512	0.0947451	4.8398914	13.0925931930542	5.016783714294434	10.22230339050293	5.0	2.0	10.0	15.467789936073016	6.085729837705031	11.644479925999375	15.98118201814541	0.3072327218294699	8.659350208232313	11.319172012347533	0.1106808402291648	8.354135903278657	11.064385827288516	0.0776693491296693	3.695110003864572	8.171034189205482	0.0281708769666964	3.1267605359603947	14.87473964691162	3.7818994522094727	9.861527442932127	11.430256843566896	0.1276206374168396	8.920601844787598	11.410643577575684	0.133097231388092	4.531238079071045	11.936559677124023	0.0685705319046974	4.596556663513184
1	22	8.27510189119042	6.434884135844541	5.44673737166631	0.4054651081081645	0.4054651081081645	7.166975975036621	6.770123481750488	6.098620891571045	5.88530969619751	high	371.54761904761904	87.0	38.91174512509584	4.0	high	4.843745289137587	4.8512826	7.331916809082031	as	moors	by	5.368071326985955	9.768197014927864	0.0913081390317529	6.011574	9.115512	0.0947451	4.889190673828125	13.0925931930542	5.016783714294434	2.0	5.0	2.0	5.9115385532608045	15.467789936073016	6.085729837705031	5.064407553539261	15.98118201814541	0.3072327218294699	3.506557897319982	11.319172012347533	0.1106808402291648	2.302585092994046	11.064385827288516	0.0776693491296693	0.916290731874155	8.171034189205482	0.0281708769666964	4.074493408203125	14.87473964691162	3.7818994522094727	4.259688377380371	11.430256843566896	0.1276206374168396	4.80866813659668	11.410643577575684	0.133097231388092	4.835064888000488	11.936559677124023	0.0685705319046974
1	23	5.9115385532608045	4.461713393883748	0.516771677722156	-0.0	-0.0	4.965353012084961	0.4788348078727722	0.1237489953637123	0.0839672535657882	as	350.26506024096386	86.0	20.94601066969548	2.0	as	0.0355098568834364	0.03649096	4.889190673828125	high	as	moors	4.843745289137587	5.368071326985955	9.768197014927864	4.8512826	6.011574	9.115512	7.331916809082031	4.889190673828125	13.0925931930542	4.0	2.0	5.0	8.27510189119042	5.9115385532608045	15.467789936073016	6.434884135844541	5.064407553539261	15.98118201814541	5.44673737166631	3.506557897319982	11.319172012347533	0.4054651081081645	2.302585092994046	11.064385827288516	0.4054651081081645	0.916290731874155	8.171034189205482	7.166975975036621	4.074493408203125	14.87473964691162	6.770123481750488	4.259688377380371	11.430256843566896	6.098620891571045	4.80866813659668	11.410643577575684	5.88530969619751	4.835064888000488	11.936559677124023
1	24	13.696744122385546	14.04394871505675	9.540817602091924	9.74844466446461	-0.0	13.746655464172363	12.62831211090088	12.871450424194336	9.482742309570312	mountains.	358.6363636363636	83.0	30.00485180620172	10.0	mountains.	5.938799783587456	5.8635244	9.57992458343506	as	high	as	0.0355098568834364	4.843745289137587	5.368071326985955	0.03649096	4.8512826	6.011574	4.889190673828125	7.331916809082031	4.889190673828125	2.0	4.0	2.0	5.9115385532608045	8.27510189119042	5.9115385532608045	4.461713393883748	6.434884135844541	5.064407553539261	0.516771677722156	5.44673737166631	3.506557897319982	-0.0	0.4054651081081645	2.302585092994046	-0.0	0.4054651081081645	0.916290731874155	4.965353012084961	7.166975975036621	4.074493408203125	0.4788348078727722	6.770123481750488	4.259688377380371	0.1237489953637123	6.098620891571045	4.80866813659668	0.0839672535657882	5.88530969619751	4.835064888000488
1	25	7.53376287622924	3.1780445633232617	3.581100557591828	3.295836866004329	2.961830721878309	3.3362865447998047	3.23889708518982	3.206437349319458	3.167050838470459	It	393.1898734177215	84.0	64.02960765424365	2.0	It	2.447387233376503	2.4683084	5.568137168884277	mountains.	as	high	5.938799783587456	0.0355098568834364	4.843745289137587	5.8635244	0.03649096	4.8512826	9.57992458343506	4.889190673828125	7.331916809082031	10.0	2.0	4.0	13.696744122385546	5.9115385532608045	8.27510189119042	14.04394871505675	4.461713393883748	6.434884135844541	9.540817602091924	0.516771677722156	5.44673737166631	9.74844466446461	-0.0	0.4054651081081645	-0.0	-0.0	0.4054651081081645	13.746655464172363	4.965353012084961	7.166975975036621	12.62831211090088	0.4788348078727722	6.770123481750488	12.871450424194336	0.1237489953637123	6.098620891571045	9.482742309570312	0.0839672535657882	5.88530969619751
1	26	5.228227253654438	1.467178085926793	1.5143046633871222	1.3437347467010947	0.4054651081081645	2.683084726333618	1.2378019094467163	1.359399914741516	1.2858121395111084	is	354.1481481481481	84.0	21.77832790097044	2.0	is	0.439635946881026	0.48989505	4.873861312866211	It	mountains.	as	2.447387233376503	5.938799783587456	0.0355098568834364	2.4683084	5.8635244	0.03649096	5.568137168884277	9.57992458343506	4.889190673828125	2.0	10.0	2.0	7.53376287622924	13.696744122385546	5.9115385532608045	3.1780445633232617	14.04394871505675	4.461713393883748	3.581100557591828	9.540817602091924	0.516771677722156	3.295836866004329	9.74844466446461	-0.0	2.961830721878309	-0.0	-0.0	3.3362865447998047	13.746655464172363	4.965353012084961	3.23889708518982	12.62831211090088	0.4788348078727722	3.206437349319458	12.871450424194336	0.1237489953637123	3.167050838470459	9.482742309570312	0.0839672535657882
1	27	4.749152367845802	4.421197766140537	4.8029450534190445	4.13985396635107	1.0986122886681096	3.912674427032471	4.863044738769531	4.837442398071289	4.777895450592041	in	314.0595238095238	85.0	-19.31383306061095	2.0	in	4.715484661981463	4.717101	3.671930313110352	is	It	mountains.	0.439635946881026	2.447387233376503	5.938799783587456	0.48989505	2.4683084	5.8635244	4.873861312866211	5.568137168884277	9.57992458343506	2.0	2.0	10.0	5.228227253654438	7.53376287622924	13.696744122385546	1.467178085926793	3.1780445633232617	14.04394871505675	1.5143046633871222	3.581100557591828	9.540817602091924	1.3437347467010947	3.295836866004329	9.74844466446461	0.4054651081081645	2.961830721878309	-0.0	2.683084726333618	3.3362865447998047	13.746655464172363	1.2378019094467163	3.23889708518982	12.62831211090088	1.359399914741516	3.206437349319458	12.871450424194336	1.2858121395111084	3.167050838470459	9.482742309570312
1	28	6.276970864858338	3.9617884277778295	4.413097891255681	1.8550078880737964	1.945910149055313	4.710419654846191	4.421207904815674	2.4570465087890625	1.6801825761795044	this	318.2674418604651	86.0	-16.20700350522859	4.0	this	0.9154967721551656	0.919017	6.113838195800781	in	is	It	4.715484661981463	0.439635946881026	2.447387233376503	4.717101	0.48989505	2.4683084	3.671930313110352	4.873861312866211	5.568137168884277	2.0	2.0	2.0	4.749152367845802	5.228227253654438	7.53376287622924	4.421197766140537	1.467178085926793	3.1780445633232617	4.8029450534190445	1.5143046633871222	3.581100557591828	4.13985396635107	1.3437347467010947	3.295836866004329	1.0986122886681096	0.4054651081081645	2.961830721878309	3.912674427032471	2.683084726333618	3.3362865447998047	4.863044738769531	1.2378019094467163	3.23889708518982	4.837442398071289	1.359399914741516	3.206437349319458	4.777895450592041	1.2858121395111084	3.167050838470459
